ts,sku,ChannelSlug,BrandSlug,PremiseType,TermsOfServiceTyp,ProductName,ProductSlug,StateSlug,Commodity,UtilitySlug,first_name,last_name,ServiceAddress1,zip_code,city,account_no,email,emailmarketing,confirm_number,order_status,allow_email_marketing,sap_number
ts_280,g19d01daead9bb8e,web,green_mountain_energy,residential,variable,Green Mountain Family,green_mountain_family,pa,electric,peco,Tiffany,peco,219017 Joseph Tyler St.,'19382,WEST CHESTER,'1473106446,bouncy@mcbounceface.com,bounce,E1-EBQ-ERM,completed,false,0000007668805227
ts_281,g38d9eeae98d8770,web,green_mountain_energy,residential,fixed,SolarSPARC 10%12,solarsparc_10_smart_12,pa,electric,peco,Tracy,peco,604678 Mark King St.,'19401,NORRISTOWN,'4330279043,thiswillbounce@thisbounces.com,bounce,E1-46B-DKY,completed,false,0000007668805228
ts_282,g5fc801d5c1d8bb8,web,green_mountain_energy,small_business,fixed,GNESBFIX2,rate_category,pa,electric,peco,Rhonda,peco,134709 Chelsea Tucker St.,'19366,POCOPSON,'2296170691,bouncedmail@eccbounce.com,bounce,E1-RPM-DXX,error,false,
ts_283,g98b7fc78e66bc5d,web,green_mountain_energy,residential,variable,GNERVAR2,rate_category,pa,electric,peco,Karen,peco,182344 David Thomas St.,'19453,MONT CLARE,'5100503556,bouncermail@eccbounced.com,bounce,E1-65Q-DAW,completed,false,0000007668805229
ts_284,ge04161be4ab5997,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,pa,electric,peco,Cheryl,peco,731441 Zachary Meza St.,'19067,MORRISVILLE,'8722051392,bouncy@mcbounceface.com,bounce,E1-LPK-MDK,backend_processing,false,
ts_285,gec34673cdf95cff,web,green_mountain_energy,residential,fixed,GNERFIX2,rate_category,pa,electric,peco,Anthony,peco,324795 Laura Ross DDS St.,'19478,SPRING MOUNT,'7582042418,thiswillbounce@thisbounces.com,bounce,E1-QKZ-EQE,completed,false,0000007668805230
ts_286,gfaffb74813b5c4d,web,green_mountain_energy,residential,fixed,Pollution Free Farm to Market Reliable Rate,pollution_free_farm_to_market_reliable_rate,pa,electric,peco,Reginald,peco,159442 Melissa Jones St.,'19086,WALLINGFORD,'8384673640,bouncedmail@eccbounce.com,bounce,E1-86L-D9V,completed,false,0000007668805231
ts_287,g05104d4689e5a7b,web,green_mountain_energy,residential,fixed,Pollution Free Farm to Market Reliable Rate,pollution_free_farm_to_market_reliable_rate,pa,electric,penelec,Karen,penelec,956207 Brian Woods St.,'15951,SAINT MICHAEL,'08271870025483546341,bouncermail@eccbounced.com,bounce,E1-DVL-NQ7,completed,false,0000007668805232
ts_288,g4f3f99e713dc784,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,pa,electric,penelec,Anthony,penelec,518719 Kimberly Kim St.,'16240,MAYPORT,'08505161572676447848,bouncy@mcbounceface.com,bounce,E1-5LX-DNQ,completed,false,0000007668805233
ts_289,g91e89960e743062,web,green_mountain_energy,residential,variable,Green Mountain Family,green_mountain_family,pa,electric,penelec,Kyle,penelec,971546 Stephen Roberts St.,'16508,ERIE,'08285403583630530519,thiswillbounce@thisbounces.com,bounce,E1-WER-WXK,completed,false,0000007668805234
ts_290,gef0a12ea58a0a10,web,green_mountain_energy,residential,fixed,SolarSPARC 10%12,solarsparc_10_smart_12,pa,electric,penelec,Sydney,penelec,5834 Angela Grant St.,'16036,FOXBURG,'08179576027996784872,bouncedmail@eccbounce.com,bounce,E1-N7A-V4E,completed,false,0000007668805235
ts_291,g0b0938a8351c963,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,pa,electric,penn,Paul,penn,896461 John Williams St.,'15066,NEW BRIGHTON,'08424823067624086449,bouncermail@eccbounced.com,bounce,E1-KK6-Z4E,completed,false,0000007668805236
ts_292,g2a41f7f37825239,web,green_mountain_energy,residential,variable,Green Mountain Family,green_mountain_family,pa,electric,penn,Leslie,penn,651993 Aaron Rodriguez St.,'16134,JAMESTOWN,'08454351251743732604,bouncy@mcbounceface.com,bounce,E1-PZ9-X4A,completed,false,0000007668805237
ts_293,g721ecc760701c90,web,green_mountain_energy,residential,fixed,SolarSPARC 10%12,solarsparc_10_smart_12,pa,electric,penn,Patricia,penn,133157 Lonnie Poole St.,'15005,BADEN,'08199019035562966307,thiswillbounce@thisbounces.com,bounce,E1-A46-YRQ,completed,false,0000007668805238
ts_294,g891874c0ac898eb,web,green_mountain_energy,residential,fixed,Pollution Free Farm to Market Reliable Rate,pollution_free_farm_to_market_reliable_rate,pa,electric,penn,Kelli,penn,780160 Mary Duke St.,'15086,WARRENDALE,'08102028519148373954,bouncedmail@eccbounce.com,bounce,E1-765-D7Z,completed,false,0000007668805239
ts_295,g04806563c0ff681,web,green_mountain_energy,residential,variable,Green Mountain Family,green_mountain_family,md,electric,pepco,Seth,pepco,376785 William Wilson St.,'02906,SILVER SPRINGS,'0552213719802385989865,bouncermail@eccbounced.com,bounce,E1-9KL-DWX,completed,false,0000007668805240
ts_296,g2408bac766094e8,web,green_mountain_energy,residential,fixed,SolarSPARC 10%12,solarsparc_10_smart_12,md,electric,pepco,Patrick,pepco,106963 Scott Fisher St.,'21015,BEL AIR,'05904669848903240408659,bouncy@mcbounceface.com,bounce,E1-Z6R-DWB,completed,false,0000007668805241
ts_297,g549586d55f86e9d,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,md,electric,pepco,Kelly,pepco,234059 David Ortiz St.,'21842,OCEAN CITY,'05972146905051173539809,thiswillbounce@thisbounces.com,bounce,E1-MAP-NLE,completed,false,0000007668805242
ts_298,g23bf21b62029a20,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,pa,electric,ppl,Heather,ppl,334075 Sandra Stephens St.,'18705,WILKES BARRE,'9117890814,bouncedmail@eccbounce.com,bounce,E1-Y5R-DW4,completed,false,0000007668805243
ts_299,g244970b48c14465,web,green_mountain_energy,residential,fixed,GNERTUST,rate_category,pa,electric,ppl,Christopher,ppl,415797 Casey Martinez St.,'17104,HARRISBURG,'1949037693,bouncermail@eccbounced.com,bounce,E1-VZX-D67,completed,false,0000007668805244
ts_300,g7942d07f4e415dc,web,green_mountain_energy,residential,fixed,SolarSPARC 10%12,solarsparc_10_smart_12,pa,electric,ppl,Joe,ppl,668799 Taylor Mcdowell St.,'17851,MOUNT CARMEL,'5792968338,bouncy@mcbounceface.com,bounce,E1-BX6-V5W,completed,false,0000007668805247
ts_301,g8948b6d1585a0a6,web,green_mountain_energy,residential,fixed,Pollution Free TimeWise 12,gme_ppl_tou,pa,electric,ppl,Jerry,ppl,423621 Matthew Marshall St.,'17842,MIDDLEBURG,'5310989415,thiswillbounce@thisbounces.com,bounce,E1-XER-D6E,completed,false,0000007668805249
ts_302,gb417faf033a779f,web,green_mountain_energy,residential,fixed,Pollution Free Farm to Market Reliable Rate,pollution_free_farm_to_market_reliable_rate,pa,electric,ppl,Kristin,ppl,260379 Tina Jackson St.,'17832,MARION HEIGHT,'9147161543,bouncedmail@eccbounce.com,bounce,E1-EBQ-ELM,completed,false,0000007668805250
ts_303,gcceb4391c50568a,web,green_mountain_energy,residential,fixed,Pollution Free TimeWise 12,gme_ppl_tou,pa,electric,ppl,Kim,ppl,492649 Mark Ford St.,'17076,OAKLAND MILLS,'1085050765,bouncermail@eccbounced.com,bounce,E1-KK6-ZLD,completed,false,0000007668805251
ts_304,gcd268a2ac10108a,web,green_mountain_energy,residential,variable,Green Mountain Family,green_mountain_family,pa,electric,ppl,Deanna,ppl,849721 Yvonne Weeks St.,'17737,HUGHESVILLE,'7445939372,bouncy@mcbounceface.com,bounce,E1-PZ9-X64,completed,false,0000007668805252
ts_305,g6d665892b054b7e,web,green_mountain_energy,residential,variable,Green Mountain Family,green_mountain_family,nj,electric,reco,Amanda,reco,331301 Nicholas Little St.,'08846,PARK RIDGE,'9404773083,thiswillbounce@thisbounces.com,bounce,E1-A46-Y55,completed,false,0000007668805253
ts_306,g76eadab3dc84520,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,nj,electric,reco,Jennifer,reco,919270 Rachel Norton St.,'07040,MAPLEWOOD,'5297854449,bouncedmail@eccbounce.com,bounce,E1-765-DW5,completed,false,0000007668805254
ts_307,gf5a18bbfbd99942,web,green_mountain_energy,residential,fixed,SolarSPARC 10%12,solarsparc_10_smart_12,nj,electric,reco,Jessica,reco,562869 Laura Cobb St.,'07656,HARRISON,'3136639189,bouncermail@eccbounced.com,bounce,E1-9KL-DWD,completed,false,0000007668805255
ts_308,g196a26f85286c53,web,green_mountain_energy,residential,fixed,Pollution Free 24,pollution_free_24,ny,electric,rge,Stephen,rge,648188 Megan Dalton St.,'14420,Brockport,'R01980553053068,bouncy@mcbounceface.com,bounce,E1-Z6R-DWQ,completed,false,0000007668805256
ts_309,g5277877c9b61f54,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,ny,electric,rge,Jennifer,rge,767384 Douglas Garcia St.,'14519,Ontario,'R01494398515579,thiswillbounce@thisbounces.com,bounce,E1-MAP-NL4,completed,false,0000007668805257
ts_310,ga4baeb16b2f8c3b,web,green_mountain_energy,residential,fixed,SolarSPARC 10% 12,solarsparc_10_smart_12,ny,electric,rge,Samantha,rge,718611 Brian Foster St.,'14551,Sodus,'R01298412862560,bouncedmail@eccbounce.com,bounce,E1-Y5R-DW8,completed,false,0000007668805258
ts_311,gab02e6e556573f6,web,green_mountain_energy,residential,fixed,Pollution Free Farm to Market Reliable Rate,pollution_free_farm_to_market_reliable_rate,ny,electric,rge,Adriana,rge,310441 Angel George St.,'14616,Rochester,'R01478447541206,bouncermail@eccbounced.com,bounce,E1-VZX-D6L,completed,false,0000007668805259
ts_312,g00164a75659d6e5,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,ma,electric,wmeco,Rebecca,wmeco,355958 Jessica Evans St.,'01349,BRIDGEPORT,'186032405,bouncy@mcbounceface.com,bounce,E1-BX6-V5Q,completed,false,0000007668805260
ts_313,g256b835c0760f1b,web,green_mountain_energy,residential,variable,Green Mountain Family,green_mountain_family,ma,electric,wmeco,Ryan,wmeco,744134 Linda Franklin St.,'01072,MONTGOMERY,'524202026,thiswillbounce@thisbounces.com,bounce,E1-XER-D6M,completed,false,0000007668805261
ts_314,gbfb53bb14a115bf,web,green_mountain_energy,residential,fixed,SolarSPARC 10%12,solarsparc_10_smart_12,ma,electric,wmeco,Erin,wmeco,913877 Randall Dickerson St.,'01029,EAST OTIS,'583853930,bouncedmail@eccbounce.com,bounce,E1-EBQ-ELX,completed,false,0000007668805262
ts_315,g091e77b2c493ff9,web,green_mountain_energy,residential,fixed,SolarSPARC 10%12,solarsparc_10_smart_12,pa,electric,wpp,William,wpp,788142 Robert Wilson St.,'16877,WARRIORS MARK,'08620616954652616970,bouncermail@eccbounced.com,bounce,E1-46B-DN7,completed,false,0000007668805263
ts_316,g3830b2aa4d5625a,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,pa,electric,wpp,David,wpp,689036 Laurie Miller St.,'15834,EMPORIUM,'08920568579341972297,bouncy@mcbounceface.com,bounce,E1-RPM-D68,completed,false,0000007668805264
ts_317,ge4880039a9bc2e6,web,green_mountain_energy,residential,fixed,Pollution Free Farm to Market Reliable Rate,pollution_free_farm_to_market_reliable_rate,pa,electric,wpp,Joshua,wpp,984107 Charles Diaz St.,'15671,NEW DERRY,'08811165970140332592,thiswillbounce@thisbounces.com,bounce,E1-65Q-DQ4,completed,false,0000007668805265
ts_318,gfed219b18969e3e,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,ny,electric,ngrid,Ron,ngrid,994 Brenda Bautista St.,'13040,Cincinnatus,'5356847611,bouncy@mcbounceface.com,bounce,E1-LPK-MKR,completed,false,0000007668805266
ts_6,g04806563c0ff681,web,green_mountain_energy,residential,variable,Green Mountain Family,green_mountain_family,md,electric,pepco,Jennifer,pepco,857772 Theodore Walker St.,'02906,OCEAN CITY,'05830090330071543720613,aleksandr.malygin@nrg.com,emailmarketing,E1-QKZ-EZN,completed,false,0000007668805271
ts_13,g0b0938a8351c963,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,pa,electric,penn,Cynthia,penn,253997 Katie Payne St.,'15237,PITTSBURGH,'08393079799274692127,no@nrg.com,no_email_mark,E1-86L-DLE,completed,false,0000007668805272
ts_14,g0b0938a8351c963,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,pa,electric,penn,Erika,penn,60540 Andrea Fischer St.,'16140,NEW BEFDORD,'08698410285858681070,aleksandr.malygin@nrg.com,emailmarketing,E1-DVL-NL8,completed,false,0000007668805273
ts_15,g132d13c46de7473,web,green_mountain_energy,small_business,variable,GNESBVAR,rate_category,il,electric,comed,Brian,comed,14452 Michael Underwood St.,'60150,MALTA,'3396169188,no@nrg.com,no_email_mark,E1-5LX-DX8,error,false,
ts_16,g132d13c46de7473,web,green_mountain_energy,small_business,variable,GNESBVAR,rate_category,il,electric,comed,Edward,comed,993132 Joanna Berg St.,'61080,SOUTH BELOIT,'4407373208,aleksandr.malygin@nrg.com,emailmarketing,E1-WER-WRE,error,false,
ts_21,g196a26f85286c53,web,green_mountain_energy,residential,fixed,Pollution Free 24,pollution_free_24,ny,electric,rge,Adam,rge,519896 Lisa Thompson St.,'14715,Bolivar,'R01880162961832,no@nrg.com,no_email_mark,E1-N7A-VAX,completed,false,0000007668805274
ts_23,g19d01daead9bb8e,web,green_mountain_energy,residential,variable,Green Mountain Family,green_mountain_family,pa,electric,peco,Lori,peco,613610 Denise Williamson St.,'19319,CHEYNEY,'1711773346,no@nrg.com,no_email_mark,E1-KK6-Z6D,completed,false,0000007668805275
ts_24,g19d01daead9bb8e,web,green_mountain_energy,residential,variable,Green Mountain Family,green_mountain_family,pa,electric,peco,Mary,peco,232438 Suzanne Watkins St.,'19020,BENSALEM,'1507777245,aleksandr.malygin@nrg.com,emailmarketing,E1-PZ9-X94,completed,false,0000007668805276
ts_29,g1e7ac87aadea386,web,green_mountain_energy,residential,fixed,SolarSPARC 10% 12,solarsparc_10_smart_12_wc,ny,electric,coned,Christina,coned,388456 Justin Garcia St.,'11266,BROOKLYN,'915071526763323,no@nrg.com,no_email_mark,E1-A46-Y65,completed,false,0000007668805277
ts_35,g2408bac766094e8,web,green_mountain_energy,residential,fixed,SolarSPARC 10%12,solarsparc_10_smart_12,md,electric,pepco,Melissa,pepco,849872 Madeline Thomas St.,'21208,PIKESVILLE,'05100603033757107464611,no@nrg.com,no_email_mark,E1-765-D55,completed,false,0000007668805278
ts_41,g2901155079218d8,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,ny,electric,oru,Marie,oru,997521 Tiffany Mendoza St.,'14220,BUFFALO,'7951154737,no@nrg.com,no_email_mark,E1-9KL-DLD,completed,false,0000007668805279
ts_43,g294c4d46e3e5ba4,web,green_mountain_energy,residential,fixed,Pollution Free Farm to Market Reliable Rate,pollution_free_farm_to_market_reliable_rate,ny,electric,ngrid,Angela,ngrid,698020 Thomas Torres St.,'11754,KINGS PARK,'3873925503,no@nrg.com,no_email_mark,E1-Z6R-DRQ,completed,false,0000007668805280
ts_45,g2a41f7f37825239,web,green_mountain_energy,residential,variable,Green Mountain Family,green_mountain_family,pa,electric,penn,Gregory,penn,227419 Terri Armstrong St.,'16134,JAMESTOWN,'08957474595867779362,no@nrg.com,no_email_mark,E1-MAP-NP4,completed,false,0000007668805281
ts_49,g2e8f2b715ccfac7,web,green_mountain_energy,residential,fixed,Pollution Free 24,pollution_free_24,ny,electric,coned,Bonnie,coned,337756 David White St.,'11266,BROOKLYN,'160581517023880,no@nrg.com,no_email_mark,E1-Y5R-DR8,completed,false,0000007668805282
ts_52,g329bf77638fca60,web,green_mountain_energy,residential,fixed,SolarSPARC 10% 12,solarsparc_10_smart_12,ny,electric,coned,Charles,coned,649124 Jermaine Conley St.,'11566,MERRICK,'933770515559749,aleksandr.malygin@nrg.com,emailmarketing,E1-VZX-DXL,completed,false,0000007668805283
ts_53,g335a9647480b1a5,web,green_mountain_energy,residential,fixed,Pollution Free 24,pollution_free_24_wc,ny,electric,coned,Jason,coned,788802 Kristen Holt St.,'11266,BROOKLYN,'259907223324333,no@nrg.com,no_email_mark,E1-BX6-V6Q,completed,false,0000007668805284
ts_55,g354fe7596fdd458,web,green_mountain_energy,residential,fixed,SolarSPARC 10% 12,solarsparc_10_smart_12_wc,ny,electric,coned,Gloria,coned,486825 John Miller St.,'11701,AMITYVILLE,'157078449115502,no@nrg.com,no_email_mark,E1-XER-DRM,completed,false,0000007668805285
ts_59,g3830b2aa4d5625a,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,pa,electric,wpp,James,wpp,337542 Heather Delacruz St.,'15301,WASHINGTON,'08851469718750085095,no@nrg.com,no_email_mark,E1-EBQ-EQX,completed,false,0000007668805286
ts_61,g38d9eeae98d8770,web,green_mountain_energy,residential,fixed,SolarSPARC 10%12,solarsparc_10_smart_12,pa,electric,peco,Timothy,peco,472086 Megan Campbell St.,'18963,SOLEBURY,'5130964911,no@nrg.com,no_email_mark,E1-46B-DB7,completed,false,0000007668805287
ts_65,g402f79356122685,web,green_mountain_energy,small_business,fixed,GNESBFIX,rate_category,il,electric,comed,Matthew,comed,821268 Hannah Fisher St.,'60929,CULLOM,'5328918220,no@nrg.com,no_email_mark,E1-RPM-DM8,error,false,
ts_66,g402f79356122685,web,green_mountain_energy,small_business,fixed,GNESBFIX,rate_category,il,electric,comed,Kristina,comed,259500 Alisha Ford St.,'60005,ARLINGTON HEIGHTS,'9135110446,aleksandr.malygin@nrg.com,emailmarketing,E1-65Q-DD4,error,false,
ts_69,g418effe855c3904,web,green_mountain_energy,residential,fixed,SolarSPARC 10% 12,solarsparc_10_smart_12,ny,electric,ngrid,Angela,ngrid,582512 Gabriel Mcdonald St.,'11021,GREAT NECK,'7896088047,no@nrg.com,no_email_mark,E1-LPK-MMR,completed,false,0000007668805288
ts_71,g4310ddcf5a08342,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,md,electric,delmarva,Jack,delmarva,210641 Joan Fletcher St.,'20882,GAITHERSBURG,'05380042859720242736346,no@nrg.com,no_email_mark,E1-QKZ-EEN,completed,false,0000007668805289
ts_72,g4310ddcf5a08342,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,md,electric,delmarva,Christopher,delmarva,524422 Michael Cole St.,'21409,ANNAPOLIS,'05229776245508672432078,aleksandr.malygin@nrg.com,emailmarketing,E1-86L-DDE,completed,false,0000007668805290
ts_75,g4f3f99e713dc784,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,pa,electric,penelec,Danielle,penelec,412133 Christopher Turner St.,'16652,HUNTINGDON,'08515458668204812468,no@nrg.com,no_email_mark,E1-DVL-NN8,completed,false,0000007668805291
ts_78,g5277877c9b61f54,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,ny,electric,rge,Tracy,rge,884041 Megan Hunter St.,'14520,Ontario Center,'R01989946906173,aleksandr.malygin@nrg.com,emailmarketing,E1-5LX-DD8,completed,false,0000007668805292
ts_81,g5fc801d5c1d8bb8,web,green_mountain_energy,small_business,fixed,GNESBFIX2,rate_category,pa,electric,peco,Wendy,peco,567483 Alexander Brown St.,'19403,Eagleville,'1128387105,no@nrg.com,no_email_mark,E1-WER-WWE,error,false,
ts_82,g5fc801d5c1d8bb8,web,green_mountain_energy,small_business,fixed,GNESBFIX2,rate_category,pa,electric,peco,Patricia,peco,322633 Lance Johnston St.,'18958,SALFORDVILLE,'7868778643,aleksandr.malygin@nrg.com,emailmarketing,E1-N7A-VVX,error,false,
ts_85,g62f323f9539fff2,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,ny,electric,nyseg,Patricia,nyseg,704858 Cheryl Hooper St.,'14780,PAINTED POST,'N01542610729778,no@nrg.com,no_email_mark,E1-KK6-ZZD,completed,false,0000007668805293
ts_118,g8a0db95ff669327,web,green_mountain_energy,residential,fixed,SolarSPARC 10%12,solarsparc_10_smart_12,md,electric,delmarva,Heather,delmarva,384010 Thomas Morse St.,'21146,SEVERNA PARK,'05235033086978693305771,aleksandr.malygin@nrg.com,emailmarketing,E1-PZ9-XX4,completed,false,0000007668805294
ts_122,g8fa92b78d9fcaf5,web,green_mountain_energy,residential,fixed,Pollution Free 24,pollution_free_24,ny,electric,oru,Leslie,oru,839399 Maria Bailey St.,'14220,BUFFALO,'8288184579,aleksandr.malygin@nrg.com,emailmarketing,E1-A46-YY5,completed,false,0000007668805296
ts_132,g964164056bba972,web,green_mountain_energy,residential,fixed,GNERFIX,rate_category,il,electric,comed,Veronica,comed,616619 Robin Daniels St.,'60187,WHEATON,'2913640086,aleksandr.malygin@nrg.com,emailmarketing,E1-765-DD5,completed,false,0000007668805300
ts_134,g98b7fc78e66bc5d,web,green_mountain_energy,residential,variable,GNERVAR2,rate_category,pa,electric,peco,Alexandria,peco,739309 Duane Foster St.,'19316,BRANDAMORE,'6649773038,aleksandr.malygin@nrg.com,emailmarketing,E1-9KL-DDD,completed,false,0000007668805302
ts_135,g9aa7b76a2b0e830,web,green_mountain_energy,residential,fixed,Pollution Free Farm to Market Reliable Rate,pollution_free_farm_to_market_reliable_rate,ny,electric,chu,Matthew,chu,616761 Richard Duncan St.,'11364,OAKLAND GARDENS,'2512238600,no@nrg.com,no_email_mark,E1-Z6R-DDQ,completed,false,0000007668805304
ts_138,g9b6ea65dc23ad43,web,green_mountain_energy,residential,variable,Green Mountain Family,green_mountain_family,il,electric,comed,Kathleen,comed,714248 Melanie Bryant St.,'60643,CHICAGO,'6107079905,aleksandr.malygin@nrg.com,emailmarketing,E1-MAP-NN4,completed,false,0000007668805305
ts_141,ga01f6bab55d673c,web,green_mountain_energy,residential,fixed,Pollution Free 24,pollution_free_24,ny,electric,nyseg,Kenneth,nyseg,132627 Edward Parks MD St.,'14623,ROCHESTER,'N01794490051069,no@nrg.com,no_email_mark,E1-Y5R-DD8,completed,false,0000007668805306
ts_143,ga4baeb16b2f8c3b,web,green_mountain_energy,residential,fixed,SolarSPARC 10% 12,solarsparc_10_smart_12,ny,electric,rge,John,rge,691697 Barbara Solomon St.,'13074,Hannibal,'R01870881477929,no@nrg.com,no_email_mark,E1-VZX-DDL,completed,false,0000007668805307
ts_154,gb2ca12a3bc59777,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,ny,electric,coned,Matthew,coned,193973 Mark Lara St.,'11266,BROOKLYN,'850669729607765,aleksandr.malygin@nrg.com,emailmarketing,E1-BX6-VVQ,completed,false,0000007668805308
ts_158,gb4a87bba4e210f0,web,green_mountain_energy,residential,variable,Green Mountain Family,green_mountain_family,md,electric,delmarva,Matthew,delmarva,738482 Kayla Walls St.,'21409,ANNAPOLIS,'05144143345301805772354,aleksandr.malygin@nrg.com,emailmarketing,E1-XER-DDM,completed,false,0000007668805309
ts_118,g8a0db95ff669327,web,green_mountain_energy,residential,fixed,SolarSPARC 10%12,solarsparc_10_smart_12,md,electric,delmarva,Jesse,delmarva,940616 Michael Smith St.,'21146,SEVERNA PARK,'05467304115840307118406,aleksandr.malygin@nrg.com,emailmarketing,E1-EBQ-EEX,completed,false,0000007668805310
ts_122,g8fa92b78d9fcaf5,web,green_mountain_energy,residential,fixed,Pollution Free 24,pollution_free_24,ny,electric,oru,Michael,oru,274428 Phillip Fitzpatrick St.,'14220,BUFFALO,'8035960432,aleksandr.malygin@nrg.com,emailmarketing,E1-46B-DD7,completed,false,0000007668805311
ts_132,g964164056bba972,web,green_mountain_energy,residential,fixed,GNERFIX,rate_category,il,electric,comed,Joshua,comed,186436 Diana Ray St.,'60187,WHEATON,'3344352418,aleksandr.malygin@nrg.com,emailmarketing,E1-RPM-DD8,completed,false,0000007668805312
ts_134,g98b7fc78e66bc5d,web,green_mountain_energy,residential,variable,GNERVAR2,rate_category,pa,electric,peco,Christine,peco,474667 Jamie Jones St.,'19316,BRANDAMORE,'7059788484,aleksandr.malygin@nrg.com,emailmarketing,E1-65Q-DM4,completed,false,0000007668805313
ts_135,g9aa7b76a2b0e830,web,green_mountain_energy,residential,fixed,Pollution Free Farm to Market Reliable Rate,pollution_free_farm_to_market_reliable_rate,ny,electric,chu,Mary,chu,650224 Mrs. Stefanie Dixon St.,'11364,OAKLAND GARDENS,'8935189312,no@nrg.com,no_email_mark,E1-LPK-MAR,completed,false,0000007668805314
ts_138,g9b6ea65dc23ad43,web,green_mountain_energy,residential,variable,Green Mountain Family,green_mountain_family,il,electric,comed,Brandon,comed,882145 Wesley Sharp St.,'60643,CHICAGO,'1879024347,aleksandr.malygin@nrg.com,emailmarketing,E1-QKZ-EYN,completed,false,0000007668805315
ts_141,ga01f6bab55d673c,web,green_mountain_energy,residential,fixed,Pollution Free 24,pollution_free_24,ny,electric,nyseg,Natasha,nyseg,857781 Vincent Smith St.,'14623,ROCHESTER,'N01734584664502,no@nrg.com,no_email_mark,E1-86L-DVE,completed,false,0000007668805316
ts_143,ga4baeb16b2f8c3b,web,green_mountain_energy,residential,fixed,SolarSPARC 10% 12,solarsparc_10_smart_12,ny,electric,rge,Samantha,rge,141741 Alexander Hansen St.,'13074,Hannibal,'R01710739290535,no@nrg.com,no_email_mark,E1-DVL-NY8,completed,false,0000007668805317
ts_154,gb2ca12a3bc59777,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,ny,electric,coned,Cynthia,coned,98733 Angela Thornton St.,'11266,BROOKLYN,'494244478560383,aleksandr.malygin@nrg.com,emailmarketing,E1-5LX-DZ8,completed,false,0000007668805318
ts_158,gb4a87bba4e210f0,web,green_mountain_energy,residential,variable,Green Mountain Family,green_mountain_family,md,electric,delmarva,Kimberly,delmarva,357029 Ashley Jenkins St.,'21409,ANNAPOLIS,'05459797443859151275208,aleksandr.malygin@nrg.com,emailmarketing,E1-WER-WQE,completed,false,0000007668805319
ts_178,gce538106da22036,web,green_mountain_energy,residential,variable,GNERVAR,rate_category,il,electric,comed,Matthew,comed,176913 Diane Garcia St.,'60612,CHICAGO,'1284408284,aleksandr.malygin@nrg.com,emailmarketing,E1-N7A-V9X,completed,false,0000007668805320
ts_186,gd6f23afc4c9bdeb,web,green_mountain_energy,residential,fixed,Pollution Free 24,pollution_free_24,ny,electric,chu,Timothy,chu,931990 Nicole Hobbs St.,'11030,MANHASSET,'9753274952,aleksandr.malygin@nrg.com,emailmarketing,E1-KK6-ZPD,completed,false,0000007668805321
ts_190,gdb048c4b6d273e9,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate_wc,ny,electric,coned,Tamara,coned,214235 John Moss St.,'11266,BROOKLYN,'425037458232815,aleksandr.malygin@nrg.com,emailmarketing,E1-PZ9-XM4,completed,false,0000007668805322
ts_191,ge04161be4ab5997,web,green_mountain_energy,residential,fixed,Pollution Free Reliable Rate,pollution_free_reliable_rate,pa,electric,peco,James,peco,154397 Julie Waters St.,'19437,GWYNEDD VALLEY,'4588960963,no@nrg.com,no_email_mark,E1-A46-YN5,backend_processing,false,
